  2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00
  2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00
  2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00
  2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00,   2.7850847e+00
  1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01
  1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01
  1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01
  1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01,   1.1184114e+01
 -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00
 -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00
 -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00
 -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00,  -3.7280307e+00
 -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00
 -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00
 -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00
 -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00,  -7.6332569e+00
 -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00
 -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00
 -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00
 -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00,  -7.9500842e+00
 -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01
 -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01
 -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01
 -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01,  -1.8291771e-01
  5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00
  5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00
  5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00
  5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00,   5.1802745e+00
 -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01
 -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01
 -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01
 -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01,  -8.1816721e-01
 -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00
 -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00
 -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00
 -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00,  -9.7633648e+00
  2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00
  2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00
  2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00
  2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00,   2.8227806e+00
